Estado civil,Migración,Sexo,Edad en la matrícula,Extranjero,Necesidades educativas especiales,Moroso,Pago de matrícula en día,Becado,Tasa de desempleo,Tasa de inflación,PIB,Curso,Período,Calificación previa,disciplinas 1º semestre (creditadas),disciplinas 1º semestre (matriculadas),disciplinas 1º semestre (evaluaciones),disciplinas 1º semestre (aprobadas),disciplinas 1º semestre (notas),disciplinas 1º semestre (sin evaluaciones),disciplinas 2º semestre (creditadas),disciplinas 2º semestre (matriculadas),disciplinas 2º semestre (evaluaciones),disciplinas 2º semestre (aprobadas),disciplinas 2º semestre (notas),disciplinas 2º semestre (sin evaluaciones),Target
Soltero,Sí,Femenino,20,No,No,No,Sí,No,15.5,2.8,-4.06,Gestión,Diurno,Educación secundaria,0,5,8,5.0,3.1,0,0,5,7,5.0,3.0,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,15.5,2.8,-4.06,Enfermería,Diurno,Educación secundaria,0,7,9,0.0,0.0,0,0,7,8,1.0,2.5,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,12.7,3.7,-1.7,Odontología,Diurno,Educación secundaria,0,7,9,7.0,3.5,0,0,8,8,8.0,3.3,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,9.4,-0.8,-3.12,Enfermería,Diurno,Educación secundaria,0,8,8,8.0,3.3,0,0,8,8,8.0,3.3,0,Graduado
Soltero,Sí,Masculino,19,No,No,No,Sí,No,9.4,-0.8,-3.12,Enfermería,Diurno,Educación secundaria,0,8,10,5.0,3.2,3,0,8,10,5.0,3.2,3,Matriculado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,9.4,-0.8,-3.12,Enfermería,Diurno,Educación secundaria,0,8,8,8.0,3.6,0,0,8,8,8.0,3.6,0,Graduado
Soltero,No,Femenino,19,No,No,No,Sí,Sí,12.4,0.5,1.79,Enfermería,Diurno,Educación secundaria,0,7,9,5.0,3.5,0,0,7,9,7.0,2.8,0,Matriculado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,10.8,1.4,1.74,Enfermería,Diurno,Educación secundaria,0,8,8,7.0,3.8,0,0,8,8,7.0,3.8,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,12.7,3.7,-1.7,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Matriculado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,12.7,3.7,-1.7,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,5,5,4.0,3.4,0,0,6,9,5.0,3.2,0,Matriculado
Soltero,Sí,Femenino,23,No,No,No,Sí,No,15.5,2.8,-4.06,Agronomía,Diurno,Educación superior - licenciatura,10,17,28,17.0,3.3,2,8,12,22,12.0,3.3,0,Graduado
Soltero,Sí,Femenino,21,No,No,No,Sí,Sí,13.9,-0.3,0.79,Servicio Social,Diurno,Educación secundaria,0,6,9,5.0,3.1,0,0,6,7,5.0,3.0,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,16.2,0.3,-0.92,Enfermería,Diurno,Educación secundaria,0,7,8,7.0,3.4,0,0,8,10,8.0,3.3,0,Graduado
Soltero,Sí,Femenino,20,No,No,Sí,No,No,10.8,1.4,1.74,Educación Básica,Diurno,Educación secundaria,0,6,12,3.0,2.6,0,0,6,14,1.0,2.8,0,Desertor
Soltero,Sí,Femenino,23,No,No,No,Sí,No,16.2,0.3,-0.92,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,11,3.0,2.8,0,0,6,7,2.0,2.8,0,Matriculado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,10.8,1.4,1.74,Servicio Social,Diurno,Educación secundaria,0,6,7,5.0,3.3,0,0,6,6,6.0,3.2,0,Matriculado
Soltero,No,Femenino,18,No,No,No,Sí,Sí,13.9,-0.3,0.79,Diseño de Comunicación,Diurno,Educación secundaria,1,6,8,6.0,3.4,1,0,6,11,6.0,3.1,0,Graduado
Soltero,No,Femenino,29,No,No,No,Sí,No,9.4,-0.8,-3.12,Servicio Social (nocturno),Nocturno,Educación secundaria,8,11,14,11.0,3.2,0,3,7,7,7.0,3.4,0,Graduado
Soltero,Sí,Masculino,28,No,No,No,Sí,No,7.6,2.6,0.32,Periodismo y Comunicación,Diurno,12º de escolaridade - no concluído,0,6,11,3.0,3.2,0,0,6,15,1.0,3.0,0,Desertor
Soltero,Sí,Masculino,19,No,No,No,Sí,No,9.4,-0.8,-3.12,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,5,7,3.0,2.8,0,0,5,7,4.0,2.8,0,Matriculado
Soltero,No,Masculino,24,No,No,Sí,No,No,10.8,1.4,1.74,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,12,0.0,0.0,0,0,6,9,0.0,0.0,0,Desertor
Soltero,No,Masculino,33,No,No,Sí,Sí,Sí,15.5,2.8,-4.06,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,19,No,No,No,No,No,9.4,-0.8,-3.12,Gestión,Diurno,Educación secundaria,0,5,7,2.0,3.1,0,0,5,13,1.0,2.8,0,Desertor
Soltero,No,Masculino,19,No,No,No,Sí,No,11.1,0.6,2.02,Enfermería Veterinaria,Diurno,Educación secundaria,0,6,7,6.0,3.7,0,0,6,8,6.0,3.5,0,Graduado
Divorciado,No,Masculino,37,No,No,No,Sí,No,12.7,3.7,-1.7,Servicio Social (nocturno),Nocturno,Educación secundaria,3,9,13,8.0,3.0,0,2,7,8,7.0,2.9,0,Graduado
Soltero,Sí,Masculino,18,No,No,Sí,No,Sí,12.7,3.7,-1.7,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Graduado
Divorciado,No,Masculino,29,No,No,No,Sí,No,7.6,2.6,0.32,Gestión (nocturno),Nocturno,Educación secundaria,0,5,5,0.0,0.0,0,0,5,5,0.0,0.0,0,Matriculado
Casado,No,Masculino,37,No,No,No,Sí,No,13.9,-0.3,0.79,Enfermería,Diurno,Educación básica 2º ciclo (6º/7º/8º) o equivalente,0,7,8,7.0,3.2,0,0,8,8,8.0,3.2,0,Graduado
Soltero,No,Masculino,36,No,No,No,Sí,No,12.4,0.5,1.79,Enfermería,Diurno,Educación secundaria,0,7,0,0.0,0.0,0,0,8,0,0.0,0.0,0,Desertor
Soltero,Sí,Masculino,19,No,No,No,Sí,No,8.9,1.4,3.51,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,6.0,3.3,0,0,6,8,5.0,3.5,0,Graduado
Soltero,Sí,Masculino,33,No,No,No,Sí,Sí,9.4,-0.8,-3.12,Enfermería,Diurno,Educación secundaria,6,14,20,14.0,3.3,6,6,14,20,14.0,3.3,6,Graduado
Soltero,No,Masculino,34,No,No,No,No,No,15.5,2.8,-4.06,Ingeniería de Sistemas,Diurno,Educación secundaria,2,7,13,5.0,3.0,0,2,7,7,3.0,2.8,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,No,12.4,0.5,1.79,Turismo,Diurno,Educación secundaria,0,6,6,6.0,3.9,0,0,6,6,6.0,4.0,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,12.4,0.5,1.79,Zootecnia,Diurno,Curso de especialización tecnológica,0,6,6,0.0,0.0,0,0,6,6,0.0,0.0,0,Desertor
Soltero,No,Femenino,19,No,No,No,Sí,Sí,13.9,-0.3,0.79,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,7,6.0,3.7,0,0,6,6,6.0,3.8,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,13.9,-0.3,0.79,Enfermería Veterinaria,Diurno,Educación secundaria,0,6,7,6.0,4.2,0,0,6,6,6.0,3.8,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,12.4,0.5,1.79,Servicio Social,Diurno,Educación secundaria,0,6,9,6.0,2.7,0,0,6,7,6.0,2.9,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,12.4,0.5,1.79,Enfermería,Diurno,Educación secundaria,0,7,8,6.0,2.9,0,0,8,11,6.0,3.1,0,Graduado
Soltero,Sí,Femenino,22,Sí,No,No,Sí,Sí,9.4,-0.8,-3.12,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,8,5.0,2.9,0,0,6,7,6.0,3.0,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,11.1,0.6,2.02,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,8,6.0,3.7,0,0,6,9,6.0,3.5,0,Matriculado
Soltero,No,Femenino,18,No,No,No,Sí,Sí,12.4,0.5,1.79,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.0,0,0,6,8,6.0,3.2,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,12.4,0.5,1.79,Enfermería,Diurno,Educación secundaria,0,7,12,4.0,3.3,0,0,7,8,6.0,3.0,0,Matriculado
Soltero,No,Femenino,19,No,No,No,Sí,Sí,12.7,3.7,-1.7,Educación Básica,Diurno,Educación secundaria,0,6,6,6.0,3.1,0,0,6,6,6.0,3.2,0,Graduado
Soltero,Sí,Femenino,31,No,No,Sí,No,No,7.6,2.6,0.32,Enfermería,Diurno,Educación secundaria,0,7,8,5.0,3.1,0,0,7,8,5.0,3.1,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,No,11.1,0.6,2.02,Enfermería,Diurno,Educación secundaria,0,7,7,7.0,3.3,0,0,8,8,8.0,3.6,0,Graduado
Soltero,No,Femenino,19,No,No,Sí,Sí,Sí,10.8,1.4,1.74,Servicio Social,Diurno,Educación secundaria,0,6,11,3.0,2.8,0,0,6,9,4.0,2.8,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,13.9,-0.3,0.79,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Graduado
Soltero,No,Femenino,19,No,No,No,Sí,Sí,15.5,2.8,-4.06,Servicio Social,Diurno,Educación secundaria,0,6,11,5.0,2.9,0,0,6,10,6.0,2.9,0,Graduado
Soltero,No,Femenino,19,No,No,No,Sí,No,7.6,2.6,0.32,Enfermería,Diurno,Educación secundaria,0,7,7,6.0,3.6,0,0,7,7,6.0,3.6,0,Graduado
Soltero,No,Femenino,19,No,No,No,Sí,Sí,10.8,1.4,1.74,Gestión,Diurno,Educación secundaria,0,5,6,4.0,2.8,0,0,5,9,4.0,3.5,0,Matriculado
Casado,No,Femenino,30,No,No,No,Sí,No,7.6,2.6,0.32,Servicio Social (nocturno),Nocturno,Educación superior - licenciatura,8,10,11,9.0,3.2,0,3,7,7,7.0,3.1,1,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,16.2,0.3,-0.92,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,0.0,0.0,0,0,6,10,3.0,2.8,0,Matriculado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,12.7,3.7,-1.7,Enfermería,Diurno,Educación secundaria,0,8,11,7.0,3.2,0,0,8,11,7.0,3.2,0,Graduado
Soltero,Sí,Femenino,21,No,No,No,Sí,No,12.7,3.7,-1.7,Enfermería Veterinaria,Diurno,Educación secundaria,0,5,12,0.0,0.0,3,0,5,5,0.0,0.0,0,Desertor
Soltero,No,Femenino,19,No,No,No,Sí,Sí,13.9,-0.3,0.79,Servicio Social,Diurno,Educación secundaria,3,6,6,6.0,3.9,0,2,6,7,6.0,3.4,0,Graduado
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,12.4,0.5,1.79,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,7,6.0,3.3,0,0,6,9,5.0,3.6,0,Matriculado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,13.9,-0.3,0.79,Enfermería,Diurno,Educación secundaria,0,7,11,5.0,2.9,0,0,7,8,5.0,3.4,0,Matriculado
Soltero,Sí,Femenino,19,No,No,No,Sí,No,8.9,1.4,3.51,Zootecnia,Diurno,Educación secundaria,0,6,8,6.0,2.8,0,0,6,12,4.0,3.4,0,Desertor
Soltero,Sí,Femenino,19,No,No,No,Sí,Sí,8.9,1.4,3.51,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,6.0,3.3,0,0,6,10,5.0,3.4,0,Graduado
Casado,No,Femenino,39,No,No,No,Sí,Sí,16.2,0.3,-0.92,Gestión (nocturno),Nocturno,Educación secundaria,0,5,13,4.0,3.1,0,0,5,14,2.0,2.5,4,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,7.6,2.6,0.32,Diseño de Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.1,0,0,6,6,6.0,3.2,0,Matriculado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,12.7,3.7,-1.7,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,19,No,No,No,Sí,No,8.9,1.4,3.51,Gestión,Diurno,Educación secundaria,0,5,8,5.0,3.2,0,0,5,9,4.0,2.9,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,11.1,0.6,2.02,Gestión,Diurno,Educación secundaria,0,5,5,5.0,3.2,0,0,5,5,4.0,2.8,0,Matriculado
Casado,No,Femenino,34,No,No,Sí,No,No,11.1,0.6,2.02,Agronomía,Diurno,Educación secundaria,1,6,10,6.0,3.6,0,0,6,9,6.0,3.2,0,Matriculado
Soltero,No,Femenino,22,No,No,No,Sí,No,7.6,2.6,0.32,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,5,8,3.0,3.0,0,0,5,9,2.0,2.8,1,Matriculado
Soltero,Sí,Femenino,24,No,No,No,Sí,No,13.9,-0.3,0.79,Enfermería Veterinaria,Diurno,Educación secundaria,0,6,7,6.0,3.7,0,0,6,10,5.0,3.4,0,Graduado
Casado,No,Femenino,34,No,No,No,Sí,No,7.6,2.6,0.32,Gestión,Diurno,Educación secundaria,12,15,17,12.0,3.0,0,11,13,13,11.0,3.3,0,Graduado
Casado,Sí,Femenino,46,No,No,No,Sí,No,7.6,2.6,0.32,Gestión (nocturno),Nocturno,Educación secundaria,0,5,5,0.0,0.0,0,0,5,5,0.0,0.0,0,Desertor
Casado,No,Femenino,50,No,No,No,Sí,No,9.4,-0.8,-3.12,Gestión,Diurno,Educación secundaria,0,5,12,3.0,3.3,1,0,5,8,5.0,3.0,0,Matriculado
Soltero,No,Femenino,37,No,No,No,No,No,15.5,2.8,-4.06,Gestión (nocturno),Nocturno,Educación secundaria,0,5,5,0.0,0.0,0,0,5,5,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,No,8.9,1.4,3.51,Enfermería Veterinaria,Diurno,Educación secundaria,0,6,6,6.0,4.2,0,0,6,6,6.0,3.9,0,Graduado
Soltero,No,Femenino,25,No,No,No,Sí,Sí,11.1,0.6,2.02,Enfermería Veterinaria,Diurno,Educación secundaria,0,6,13,3.0,2.9,0,0,6,14,2.0,2.8,0,Matriculado
Casado,No,Femenino,46,No,No,No,Sí,No,15.5,2.8,-4.06,Agronomía,Diurno,Educación secundaria,14,19,24,19.0,3.1,0,11,13,13,13.0,2.8,0,Graduado
Casado,No,Femenino,30,No,No,No,Sí,Sí,13.9,-0.3,0.79,Diseño de Comunicación,Diurno,Educación secundaria,1,6,8,6.0,3.2,1,0,6,9,5.0,3.2,0,Graduado
Divorciado,No,Femenino,37,No,No,Sí,No,No,12.7,3.7,-1.7,Gestión (nocturno),Nocturno,Educación secundaria,0,5,0,0.0,0.0,0,0,5,0,0.0,0.0,0,Desertor
Casado,No,Femenino,50,No,No,No,Sí,No,12.7,3.7,-1.7,Gestión (nocturno),Nocturno,Educación secundaria,0,5,9,2.0,2.6,0,0,5,7,3.0,2.8,0,Matriculado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,12.4,0.5,1.79,Agronomía,Diurno,Curso de especialización tecnológica,0,6,7,6.0,3.4,0,0,6,9,6.0,3.2,0,Graduado
Casado,No,Femenino,39,No,No,No,Sí,No,11.1,0.6,2.02,Odontología,Diurno,Otro - 11º de escolaridade,0,3,7,1.0,3.5,0,0,2,4,0.0,0.0,0,Desertor
Casado,No,Femenino,53,No,No,No,No,No,15.5,2.8,-4.06,Periodismo y Comunicación,Diurno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,5,5,0.0,0.0,0,0,4,5,0.0,0.0,0,Desertor
Casado,Sí,Femenino,54,No,No,No,Sí,No,15.5,2.8,-4.06,Gestión,Diurno,Educación secundaria,13,15,20,13.0,3.1,1,10,13,13,10.0,2.8,1,Desertor
Soltero,Sí,Femenino,19,No,No,No,Sí,No,13.9,-0.3,0.79,Enfermería Veterinaria,Diurno,Curso de especialización tecnológica,0,6,8,4.0,3.6,0,0,6,6,5.0,3.2,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,No,No,8.9,1.4,3.51,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,0.0,0.0,0,0,6,0,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,18,No,No,Sí,Sí,No,8.9,1.4,3.51,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.6,0,0,6,6,6.0,3.5,0,Graduado
Soltero,No,Femenino,21,No,No,Sí,Sí,No,8.9,1.4,3.51,Agronomía,Diurno,Curso técnico superior profissional,7,13,21,11.0,3.0,0,5,11,14,11.0,2.7,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,No,13.9,-0.3,0.79,Diseño de Comunicación,Diurno,Educación secundaria,1,6,8,6.0,3.4,1,0,6,8,6.0,3.6,0,Graduado
Soltero,Sí,Femenino,19,No,No,Sí,Sí,No,11.1,0.6,2.02,Enfermería,Diurno,Educación secundaria,0,7,0,0.0,0.0,0,0,8,0,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,11.1,0.6,2.02,Enfermería,Diurno,Educación secundaria,0,7,10,5.0,3.4,0,0,7,8,7.0,3.1,0,Desertor
Soltero,Sí,Femenino,19,No,No,No,Sí,No,11.1,0.6,2.02,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,6,6.0,3.8,0,0,6,6,6.0,3.3,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,13.9,-0.3,0.79,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,19,No,No,No,Sí,No,12.7,3.7,-1.7,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,7,5.0,3.4,0,0,6,6,5.0,3.2,0,Graduado
Divorciado,Sí,Femenino,48,No,No,No,Sí,No,7.6,2.6,0.32,Servicio Social (nocturno),Nocturno,Otro - 11º de escolaridade,0,6,9,5.0,3.2,0,0,6,10,4.0,3.1,0,Matriculado
Divorciado,No,Femenino,34,No,No,Sí,Sí,No,13.9,-0.3,0.79,Servicio Social,Diurno,Educación secundaria,0,6,13,4.0,2.8,0,0,6,8,4.0,3.4,0,Graduado
Soltero,No,Femenino,18,No,No,No,Sí,No,7.6,2.6,0.32,Enfermería Veterinaria,Diurno,Educación secundaria,0,5,5,5.0,3.2,0,0,5,7,5.0,2.9,0,Graduado
Casado,No,Femenino,50,No,No,No,Sí,No,10.8,1.4,1.74,Servicio Social (nocturno),Nocturno,Educación secundaria,0,6,8,6.0,3.2,0,0,6,6,6.0,3.0,0,Graduado
Soltero,No,Femenino,41,No,No,Sí,Sí,No,12.4,0.5,1.79,Educación Básica,Diurno,Educación secundaria,20,21,23,21.0,3.1,0,19,19,19,19.0,3.0,0,Graduado
Soltero,Sí,Femenino,22,No,No,No,Sí,Sí,7.6,2.6,0.32,Periodismo y Comunicación,Diurno,Educación secundaria,0,6,11,5.0,3.0,0,0,6,11,5.0,2.8,0,Desertor
Divorciado,No,Femenino,43,No,No,No,Sí,No,7.6,2.6,0.32,Gestión,Diurno,Educación secundaria,0,5,5,5.0,4.1,0,0,5,5,5.0,4.2,0,Graduado
Casado,No,Femenino,50,No,No,No,Sí,No,10.8,1.4,1.74,Servicio Social (nocturno),Nocturno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,1,1,0.0,0.0,1,0,6,0,0.0,0.0,0,Desertor
Soltero,No,Femenino,60,No,No,No,Sí,No,13.9,-0.3,0.79,Agronomía,Diurno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,6,10,6.0,3.2,0,0,6,6,4.0,3.7,0,Graduado
Casado,No,Femenino,41,No,No,No,Sí,No,9.4,-0.8,-3.12,Gestión,Diurno,Educación secundaria,0,5,14,4.0,3.6,1,0,5,12,5.0,3.2,0,Matriculado
Casado,No,Femenino,47,No,No,No,Sí,No,7.6,2.6,0.32,Gestión (nocturno),Nocturno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,5,5,5.0,3.7,0,0,5,5,5.0,3.6,0,Graduado
Soltero,No,Femenino,22,No,No,No,Sí,No,11.1,0.6,2.02,Animación y Diseño Multimedia,Diurno,Educación superior - licenciatura,12,17,22,17.0,2.6,0,14,17,18,17.0,2.9,0,Graduado
Casado,No,Femenino,41,No,No,No,Sí,No,10.8,1.4,1.74,Enfermería,Diurno,Educación secundaria,0,7,0,0.0,0.0,0,0,8,0,0.0,0.0,0,Desertor
Casado,No,Femenino,28,No,No,No,Sí,No,7.6,2.6,0.32,Gestión (nocturno),Nocturno,Educación secundaria,6,10,15,6.0,2.7,0,5,10,17,9.0,2.8,1,Matriculado
Unión Estable,No,Femenino,32,No,No,No,Sí,No,10.8,1.4,1.74,Turismo,Diurno,Educación superior - bachiller,9,15,21,13.0,3.2,0,12,15,22,13.0,3.1,0,Graduado
Casado,Sí,Femenino,50,No,No,No,Sí,No,7.6,2.6,0.32,Gestión (nocturno),Nocturno,Otro - 11º de escolaridade,0,5,0,0.0,0.0,0,0,5,0,0.0,0.0,0,Desertor
Soltero,No,Femenino,53,No,No,No,Sí,No,8.9,1.4,3.51,Gestión,Diurno,Educación secundaria,14,15,15,15.0,3.0,0,12,13,13,12.0,2.9,1,Matriculado
Soltero,No,Femenino,54,Sí,No,Sí,No,No,12.4,0.5,1.79,Odontología,Diurno,Educación secundaria,0,7,7,0.0,0.0,0,0,5,10,0.0,0.0,0,Desertor
Soltero,No,Femenino,49,No,No,No,Sí,No,13.9,-0.3,0.79,Servicio Social (nocturno),Nocturno,Educación secundaria,0,6,9,5.0,3.1,0,0,6,12,4.0,2.9,0,Matriculado
Casado,No,Femenino,34,No,No,No,Sí,No,12.7,3.7,-1.7,Educación Básica,Diurno,Educación secundaria,6,12,18,11.0,3.2,0,4,13,22,8.0,3.0,0,Desertor
Divorciado,No,Femenino,45,No,No,No,Sí,No,16.2,0.3,-0.92,Servicio Social (nocturno),Nocturno,Educación secundaria,0,6,13,4.0,3.1,0,0,6,8,3.0,2.9,0,Desertor
Divorciado,No,Femenino,47,No,No,No,Sí,Sí,12.4,0.5,1.79,Servicio Social (nocturno),Nocturno,Educación básica 3º ciclo (9º/10º/11º) o equivalente,0,6,8,5.0,3.0,0,0,6,10,4.0,2.8,0,Graduado
Soltero,Sí,Femenino,22,No,No,No,Sí,No,9.4,-0.8,-3.12,Servicio Social,Diurno,Educación secundaria,5,10,15,8.0,2.8,0,2,7,16,5.0,2.8,0,Matriculado
Casado,No,Femenino,33,No,No,No,Sí,No,12.4,0.5,1.79,Gestión (nocturno),Nocturno,Educación secundaria,0,5,14,1.0,2.5,0,0,5,13,2.0,3.0,0,Desertor
Casado,No,Femenino,43,No,No,No,Sí,Sí,8.9,1.4,3.51,Servicio Social (nocturno),Nocturno,Educación secundaria,0,6,7,6.0,3.1,0,0,6,8,6.0,2.9,0,Graduado
Soltero,No,Femenino,54,No,No,No,Sí,No,15.5,2.8,-4.06,Agronomía,Diurno,Educación superior - licenciatura,9,13,13,13.0,3.6,0,5,12,15,12.0,3.8,0,Graduado
Soltero,No,Femenino,39,No,No,No,Sí,No,12.7,3.7,-1.7,Servicio Social (nocturno),Nocturno,Educación superior - bachiller,7,11,13,11.0,3.6,0,6,8,8,8.0,3.4,0,Graduado
Casado,No,Femenino,39,No,No,No,Sí,No,7.6,2.6,0.32,Gestión (nocturno),Nocturno,Educación secundaria,0,5,6,5.0,2.8,0,0,5,5,5.0,3.3,0,Graduado
Soltero,No,Femenino,18,No,No,No,Sí,Sí,15.5,2.8,-4.06,Educación Básica,Diurno,Educación secundaria,0,6,8,6.0,3.3,0,0,6,6,6.0,3.2,0,Graduado
Soltero,No,Femenino,19,No,No,No,Sí,Sí,16.2,0.3,-0.92,Servicio Social,Diurno,Educación secundaria,0,6,8,6.0,3.4,0,0,6,7,6.0,3.0,0,Graduado
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,8.9,1.4,3.51,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,6.0,3.5,0,0,6,9,5.0,3.4,0,Graduado
Casado,No,Femenino,44,No,No,No,Sí,No,7.6,2.6,0.32,Servicio Social (nocturno),Nocturno,Otro - 11º de escolaridade,5,8,13,8.0,3.4,0,2,6,9,6.0,3.1,0,Graduado
Soltero,No,Femenino,27,No,No,No,Sí,No,12.4,0.5,1.79,Gestión (nocturno),Nocturno,Educación secundaria,0,5,5,0.0,0.0,0,0,5,6,0.0,0.0,0,Desertor
Soltero,Sí,Femenino,18,No,No,No,Sí,Sí,8.9,1.4,3.51,Gestión de Publicidad y Marketing,Diurno,Educación secundaria,0,6,6,6.0,3.3,0,0,6,8,6.0,3.1,0,Graduado
Casado,No,Femenino,45,No,No,No,Sí,No,9.4,-0.8,-3.12,Servicio Social (nocturno),Nocturno,Educación secundaria,10,12,12,9.0,3.1,3,4,7,8,6.0,3.0,0,Desertor
Soltero,Sí,Femenino,20,No,No,No,Sí,No,7.6,2.6,0.32,Educación Básica,Diurno,Educación secundaria,0,6,7,6.0,3.2,0,0,6,7,5.0,3.2,0,Graduado
Casado,No,Femenino,40,No,No,No,Sí,No,10.8,1.4,1.74,Servicio Social (nocturno),Nocturno,Educación secundaria,0,6,7,6.0,2.8,0,0,6,7,6.0,2.6,0,Graduado
Soltero,No,Femenino,40,No,No,No,Sí,No,13.9,-0.3,0.79,Gestión (nocturno),Nocturno,Educación secundaria,0,5,9,4.0,2.8,0,0,5,6,5.0,3.0,0,Matriculado
Soltero,No,Femenino,18,No,No,No,Sí,No,13.9,-0.3,0.79,Enfermería,Diurno,Educación secundaria,0,7,8,7.0,3.4,0,0,8,8,8.0,3.6,0,Graduado
Soltero,Sí,Femenino,21,No,No,No,Sí,No,12.7,3.7,-1.7,Enfermería,Diurno,Educación secundaria,0,8,8,7.0,3.1,0,0,8,8,7.0,3.1,0,Graduado
Soltero,Sí,Femenino,20,No,No,No,Sí,No,9.4,-0.8,-3.12,Animación y Diseño Multimedia,Diurno,Educación secundaria,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,Graduado
Casado,No,Femenino,36,No,No,No,Sí,No,9.4,-0.8,-3.12,Gestión (nocturno),Nocturno,Educación superior - bachiller,8,12,21,11.0,2.9,0,7,12,22,12.0,2.9,0,Matriculado
Casado,No,Femenino,27,No,No,No,Sí,No,9.4,-0.8,-3.12,Servicio Social (nocturno),Nocturno,Educación superior - licenciatura,0,5,5,0.0,0.0,0,0,6,0,0.0,0.0,0,Desertor
Casado,No,Femenino,32,Sí,No,No,Sí,No,12.7,3.7,-1.7,Odontología,Diurno,Educación secundaria,0,7,10,7.0,2.8,0,0,8,8,8.0,3.3,0,Graduado
